prompt_postfix,prompt_prefix,prompt_placement,prompt_length,device,latency_visual_width,latency_visual_length,latency_batch_size,timed_iters,warmup_iters,throughput_videos_per_s,latency_median_ms,latency_std_ms,latency_mean_ms,sweep_type,attn_window,prompt_template,fusion_auc,fusion_ap,alpha,experiment,ablation_type,variant,seed,checkpoint,branch1_auc,branch1_ap,branch2_auc,branch2_ap,mAP@0.1,mAP@0.2,mAP@0.3,mAP@0.4,mAP@0.5,average_mAP,seed_count,seeds,branch1_auc_mean,branch1_auc_std,branch1_auc_variance,branch1_auc_ci95_low,branch1_auc_ci95_high,branch1_auc_ci95_half_width,branch1_ap_mean,branch1_ap_std,branch1_ap_variance,branch1_ap_ci95_low,branch1_ap_ci95_high,branch1_ap_ci95_half_width,branch2_auc_mean,branch2_auc_std,branch2_auc_variance,branch2_auc_ci95_low,branch2_auc_ci95_high,branch2_auc_ci95_half_width,branch2_ap_mean,branch2_ap_std,branch2_ap_variance,branch2_ap_ci95_low,branch2_ap_ci95_high,branch2_ap_ci95_half_width,mAP@0.1_mean,mAP@0.1_std,mAP@0.1_variance,mAP@0.1_ci95_low,mAP@0.1_ci95_high,mAP@0.1_ci95_half_width,mAP@0.2_mean,mAP@0.2_std,mAP@0.2_variance,mAP@0.2_ci95_low,mAP@0.2_ci95_high,mAP@0.2_ci95_half_width,mAP@0.3_mean,mAP@0.3_std,mAP@0.3_variance,mAP@0.3_ci95_low,mAP@0.3_ci95_high,mAP@0.3_ci95_half_width,mAP@0.4_mean,mAP@0.4_std,mAP@0.4_variance,mAP@0.4_ci95_low,mAP@0.4_ci95_high,mAP@0.4_ci95_half_width,mAP@0.5_mean,mAP@0.5_std,mAP@0.5_variance,mAP@0.5_ci95_low,mAP@0.5_ci95_high,mAP@0.5_ci95_half_width,average_mAP_mean,average_mAP_std,average_mAP_variance,average_mAP_ci95_low,average_mAP_ci95_high,average_mAP_ci95_half_width
4,4,middle,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_8,234,,0.9370707570210812,0.7908804613716018,0.9412396945027133,0.7995582944447326,33.78768105545748,27.430912454229567,21.1362061388421,16.006807331432796,11.570704831767124,21.986462362345815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,middle,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_8,235,,0.9376002249996741,0.8006287601413983,0.9408242540177104,0.8151133611006447,36.59275546840607,28.936138403536116,21.54628325716948,16.261460419630346,12.544084399477695,23.17614438964394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,middle,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_8,236,,0.9348055065955336,0.7781608087322677,0.934220620598964,0.774189770314462,35.32549432559686,28.443764453612374,22.981465168385952,16.94442397729245,11.86773493778278,23.112576572534085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,middle,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_8,237,,0.9339231295141304,0.7784749431224116,0.9444040418663733,0.8335835209207012,36.30969403830166,28.98647583098612,22.67879380818235,16.64308075530666,12.324544896395723,23.3885178658345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,middle,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_8,238,,0.937693810612812,0.7769342939966967,0.92761824088066,0.7161374524453237,35.16683241808099,29.02900991343834,23.29796460304433,18.582567678171483,14.3857067960279,24.092416281752612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,middle,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,middle_8,,,,,,,,,,,,,5,"234,235,236,237,238",0.9362186857486463,0.0017376221730382277,,0.9340614887399277,0.9383758827573649,0.002157197008718655,0.7850158534728752,0.010407247842505758,,0.7720956201429836,0.7979360868027667,0.012920233329891555,0.9376613703732842,0.0067263486454809005,,0.9293108443482512,0.9460118963983173,0.008350526025033035,0.7877164798451728,0.0455552745760509,,0.7311612035764623,0.8442717561138833,0.05655527626871047,35.436491461168615,1.1071406090409175,,34.06201521016749,36.81096771216974,1.3744762510011284,28.565260211160503,0.6766725705768084,,27.725194938180046,29.40532548414096,0.8400652729804573,22.32814259512484,0.9383972939485798,,21.16315525385717,23.493129936392513,1.1649873412676706,16.887668032366747,1.012889496864289,,15.630201232793329,18.145134831940165,1.257466799573418,12.538555172290245,1.10051512487264,,11.172304227601899,13.904806116978591,1.3662509446883466,23.15122349442219,0.7584417597964743,,22.2096446397627,24.09280234908168,0.9415788546594892
0,8,end,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_8,234,,0.9388907272954868,0.7998405321754443,0.940237126118933,0.8084405339179129,35.99426120375405,28.8719519231031,22.194792805251105,16.90860518205258,12.387866217963785,23.271495466424927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,end,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_8,235,,0.9367090750256083,0.7975040722344104,0.937410809059794,0.7979359972438034,35.1268199374431,27.67905864629349,21.42616372469785,16.74980298977754,12.504085456191733,22.697186150880743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,end,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_8,236,,0.9248073107196239,0.7249103589316366,0.9380659524052656,0.8130877459820164,33.3594427220628,26.079951123360225,21.063858322072562,15.658255551052497,11.640787347976786,21.56045901330497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,end,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_8,237,,0.9377963161737299,0.7975187119522024,0.9466111002962662,0.8418322427996039,35.75390819440615,29.05576312521966,22.06628513251811,16.84423155135964,12.971674180766415,23.338372436853994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,end,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_8,238,,0.9340308481673579,0.7606977356346714,0.9253697444383614,0.7074300182461079,35.231724324747354,28.23919350040204,22.81770503687645,17.646342494642862,13.792452982095222,23.545483667752787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,end,8,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,end_8,,,,,,,,,,,,,5,"234,235,236,237,238",0.9344468554763614,0.005682833936411463,,0.9273918163781685,0.9415018945745544,0.007055039098192936,0.776094282185673,0.03293219296790349,,0.7352101191822212,0.8169784451891248,0.040884163003451754,0.937538946463724,0.007713102180768258,,0.9279634005191175,0.9471144924083306,0.00957554594460655,0.7937453076378889,0.05091739386477988,,0.7305331482621831,0.8569574670135947,0.06321215937570585,35.09323127648269,1.033764987039563,,33.80984828772823,36.37661426523715,1.2833829887544628,27.985183663675702,1.1958932734054506,,26.50052409143609,29.469843235915313,1.4846595722396112,21.913761004283216,0.6854638891287237,,21.062781617534444,22.76474039103199,0.8509793867487715,16.761447553777025,0.7121649747304856,,15.877319705364146,17.645575402189905,0.8841278484128793,12.659373236998789,0.7932132685781841,,11.674626773237382,13.644119700760196,0.9847464637614067,22.882599347043485,0.8032462323467612,,21.885397310507983,23.879801383578986,0.9972020365355009
5,5,middle,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_10,234,,0.9345277283105884,0.7797992313382163,0.9464011425179294,0.8430426463894917,33.03500086359132,26.16592985985222,20.696396470806857,14.68270383015943,10.111850843016688,20.9383763734853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,middle,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_10,235,,0.9362767934621136,0.7906697719052813,0.938991088316428,0.8028998443414339,34.958608642104736,27.388500208938588,21.07055336687323,16.02469063058127,12.1662971842715,22.321730006553864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,middle,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_10,236,,0.9309595699823509,0.7644312322224585,0.9339253526156416,0.7819760250608458,34.71495542959042,27.32351890513329,21.413808240100188,16.86707981571076,12.299907375408829,22.523853953188695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,middle,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_10,237,,0.9377091634756,0.8009410510059909,0.934562175855789,0.7699536085190746,35.127076733240514,27.958458952124225,21.09175521308883,15.671141482774201,11.191602602831425,22.20800699681184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,middle,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_10,238,,0.9415427017882197,0.7968312025198494,0.9293823516151279,0.7376639655689955,34.03026760769294,28.111148632649524,22.227279526674252,16.599858279611453,12.561481324032192,22.70600707413207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,middle,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,middle_10,,,,,,,,,,,,,5,"234,235,236,237,238",0.9362031914037745,0.00390789209413305,,0.9313516803752756,0.9410547024322734,0.004851511028498849,0.7865344977983593,0.014701951900965286,,0.7682825399474564,0.8047864556492621,0.0182519578509028,0.9366524221841832,0.006425863203643921,,0.9286749383005041,0.9446299060678623,0.007977483883679113,0.7871072179759683,0.039189889850684244,,0.7384543436804641,0.8357600922714724,0.04865287429550414,34.373181855243985,0.8567685996754091,,33.30953367610487,35.4368300343831,1.0636481791391152,27.389511311739568,0.7658278902421028,,26.43876283508138,28.340259788397756,0.9507484766581866,21.29995856350867,0.5773102494981185,,20.58324812861451,22.01666899840283,0.716710434894159,15.969094807767423,0.8589104229434877,,14.90278763013094,17.035401985403908,1.066307177636484,11.666227865912127,1.011737968529406,,10.410190648395158,12.922265083429096,1.256037217516968,22.139594880834355,0.6980789947123129,,21.272954282775185,23.006235478893526,0.8666405980591718
0,10,end,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_10,234,,0.9345257338361627,0.7849394892269606,0.9388711712703527,0.8107819455565428,33.02859032905267,26.464130131513368,20.413109509756705,15.38600924656029,10.72968865453311,21.20430557428323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,end,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_10,235,,0.9374625705122976,0.7980491779606731,0.9376073132437704,0.8005213327710297,35.04350034407401,27.774088248912822,20.38820676429108,15.636066163805223,11.137502919262033,21.995872888069037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,end,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_10,236,,0.9318570659918053,0.765718468012355,0.9268519991519761,0.7166351963919257,33.929827517268485,27.25456009458754,21.759374943025932,16.656670666739956,12.179824890357594,22.356051622395903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,end,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_10,237,,0.9330456501427297,0.7776887434310854,0.94454778692524,0.8366728471481094,35.929334992331846,29.27086699520253,23.496294230938837,17.528920883231773,12.686937726411793,23.782470965623357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,end,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_10,238,,0.938712367981405,0.7898504943761776,0.9255090771968292,0.7123135389222773,32.34458280114945,25.81502365366247,19.708610294489162,14.207979047547623,10.134777478237895,20.44219465501732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,end,10,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,end_10,,,,,,,,,,,,,5,"234,235,236,237,238",0.9351206776928801,0.002902393838206883,,0.9315174574974587,0.9387238978883015,0.0036032201954213907,0.7832492746014503,0.01228534445994231,,0.767997450164998,0.7985010990379027,0.015251824436452337,0.9346774695576336,0.008198958601084792,,0.924498749900792,0.9448561892144753,0.010178719656841704,0.775384972157977,0.05716320454282834,,0.7044188577966767,0.8463510865192773,0.07096611436130026,34.055167196775294,1.4564491418439056,,32.24703664866942,35.863297744881166,1.808130548105871,27.315733824775748,1.3241730047047497,,25.671819463473316,28.95964818607818,1.6439143613024307,21.153119148500345,1.5064301017325181,,19.282938990969843,23.023299306030847,1.870180157530503,15.883129201576972,1.2670135250446204,,14.31017633032456,17.456082072829382,1.572952871252411,11.373746333760485,1.0464104528290699,,10.07466444256437,12.6728282249566,1.2990818911961146,21.95617914107777,1.2603846940263759,,20.391455731135036,23.5209025510205,1.564723409942732
6,6,middle,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_12,234,,0.9364941467063396,0.7902410687166486,0.9399044193805104,0.8155650176239803,34.509261116084375,28.10909377568644,21.273099304193195,15.287898787836543,11.832991632731895,22.202468923306487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,middle,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_12,235,,0.9357326050771607,0.7878090297057102,0.9366429245798176,0.7979261372872357,34.602189013112955,27.3181448625004,21.098336515110557,15.90390804401288,11.512002697035605,22.086916226354482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,middle,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_12,236,,0.9226738657744484,0.7138468665837163,0.9372130254166794,0.8098745275551561,34.22808834380761,26.58268264315136,21.249786094498507,15.954113486945223,11.771349680185647,21.957204049717667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,middle,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_12,237,,0.9366217611324457,0.7955529570394496,0.9423556999950864,0.8176507071647828,34.79001334388116,27.830817820248622,21.69449359136918,16.326712645465648,12.189595045416066,22.566326489276136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,middle,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_12,238,,0.9375941932435964,0.7967334246876089,0.9242041069730006,0.6939529008935267,37.793359401604086,30.53294655480429,24.392013790810314,18.550323502706963,14.976787430245217,25.249086136034173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,middle,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,middle_12,,,,,,,,,,,,,5,"234,235,236,237,238",0.9338233143867981,0.006267770180050325,,0.9260420974493442,0.941604531324252,0.007781216937453923,0.7768366693466268,0.035404682474675576,,0.7328829973032603,0.8207903413899932,0.043953672043366414,0.9360640352690188,0.007011540228960249,,0.9273594538915971,0.9447686166464405,0.008704581377421689,0.7869938581049363,0.05257331317304956,,0.72172593296271,0.8522617832471625,0.06526792514222626,35.18458224369804,1.4723725715045237,,33.35668331592631,37.012481171469766,1.827898927771726,28.074737131278223,1.4918217919656482,,26.222692678172134,29.92678158438431,1.8520444531060902,21.94154585919635,1.3876402878457874,,20.218839090966952,23.664252627425746,1.7227067682293964,16.40459129339345,1.2560700537955842,,14.845224358030741,17.963958228756162,1.5593669353627106,12.456545297122886,1.4294540719866107,,10.681928181827605,14.231162412418168,1.7746171152952812,22.81240036493779,1.380914030247647,,21.098044009701347,24.526756720174234,1.7143563552364447
0,12,end,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_12,234,,0.9391715091637941,0.802507712699099,0.9444019647418629,0.8317471350282346,33.490002704923576,27.39829867314214,20.79563578084467,15.507112966717346,11.638921496474367,21.765994324420422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,end,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_12,235,,0.9385137469650509,0.8075044409245111,0.9394873476220111,0.8183958952428416,34.53986660609264,26.758879642663064,21.201811006470898,16.020497379239053,12.507843521563014,22.205779631205736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,end,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_12,236,,0.922389586114085,0.7128129289222307,0.9224007908814108,0.7170751083523423,31.729474169834145,25.24922408535865,20.080408015398493,14.291814513126265,10.12692903181943,20.295569963107397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,end,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_12,237,,0.9399829604888221,0.8108742198640702,0.9412351700035387,0.8175395582734298,36.81003118537919,28.54399655585534,22.427348939510328,17.944156163890696,14.491547179502032,24.043416004827517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,end,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_12,238,,0.9376181137007481,0.7851506934395084,0.9283095236184007,0.7274655476325176,32.02634846684892,25.577988382478274,20.497635551176614,15.03498250142834,10.243400101563827,20.676071000699196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,end,12,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,end_12,,,,,,,,,,,,,5,"234,235,236,237,238",0.9355351832865,0.0073997086706938,,0.9263487043974216,0.9447216621755784,0.00918647888907837,0.7837699991698839,0.04088360474549194,,0.7330144372122438,0.834525561127524,0.050755561957640125,0.9351669593734449,0.009364477322918308,,0.9235412890852419,0.9467926296616478,0.011625670288202883,0.7824446489058732,0.05534157190473914,,0.7137400276003385,0.8511492702114078,0.06870462130553465,33.719144626615694,2.0678501923573047,,31.15198110934091,36.28630814389048,2.5671635172747864,26.705677467899495,1.346747081246788,,25.033738181992238,28.377616753806752,1.6719392859072573,21.0005678586802,0.896916280484497,,19.887077741349813,22.114057976010585,1.1134901173303875,15.75971270488034,1.3769138924478885,,14.050322380481894,17.469103029278784,1.709390324398444,11.801728266184535,1.8023297234872342,,9.564199102158469,14.0392574302106,2.2375291640260664,21.797366184852052,1.4769241950970404,,19.963816575965097,23.630915793739007,1.8335496088869547
7,7,middle,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_14,234,,0.9446297911351301,0.8264419321626978,0.9412494567084309,0.8131542149378747,36.56602718172432,29.29995193853543,22.683963471820682,18.225048288547764,13.042151509092466,23.963428477944134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,middle,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_14,235,,0.9375968251337867,0.8003128028097408,0.9447104839653346,0.8400824066784698,35.20039032619704,28.268123331917426,21.26837656408833,16.00092313932156,11.74283463852175,22.49612960000922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,middle,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_14,236,,0.933129890955469,0.7669205076721222,0.9325824565850546,0.7601166211623841,36.207467113733834,28.690863743049412,22.874986716790293,17.1226773746905,12.848521547542473,23.548903299161303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,middle,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_14,237,,0.932641604314576,0.7730025758996064,0.9416017945669622,0.8178744484504018,34.6063217522058,27.743969814238433,20.879419315581252,15.539323329436595,11.521443590582795,22.058095560408976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,middle,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_14,238,,0.9400214020002633,0.7921134858431528,0.9180933928377198,0.6797691132487931,33.427974341603814,26.547096742199155,21.879136385675732,16.029382172423084,10.940879655848189,21.764893859549996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,middle,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,middle_14,,,,,,,,,,,,,5,"234,235,236,237,238",0.937603902707845,0.004996214757638898,,0.9314012772479905,0.9438065281676995,0.006202625459854512,0.791758260877464,0.023690468175764187,,0.7623473751988208,0.8211691465561073,0.029410885678643264,0.9356475169327004,0.010799472099460285,,0.9222403509387478,0.9490546829266531,0.013407165993952688,0.7821993608955847,0.0643447062255984,,0.7023176639706181,0.8620810578205513,0.07988169692496655,35.20163614309296,1.2622931325485318,,33.63454347363271,36.76872881255321,1.5670926694602483,28.11000111398797,1.0434361482904935,,26.814611717600677,29.405390510375263,1.295389396387294,21.91717649079126,0.8667022344051206,,20.841196052397436,22.993156929185083,1.0759804383938236,16.5834708608839,1.0865243100768822,,15.23458902226202,17.932352699505778,1.34888183862188,12.019166188317534,0.8973736727541711,,10.905108234520013,13.133224142115056,1.1140579537975217,22.766290159414726,0.9517016795584368,,21.58478588984944,23.947794428980014,1.1815042695652882
0,14,end,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_14,234,,0.9369465269525685,0.7930337490937576,0.9456554883564365,0.8399210354766238,33.73475234642988,27.90186833686592,21.18574907123353,16.510610296234745,12.818954854612139,22.430386981075245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,end,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_14,235,,0.9370315350360827,0.7933794374135944,0.9414911557185527,0.8070846920311046,35.233959402877666,26.889819671815108,20.92573857085221,16.313468955068533,12.608063520037566,22.394210024130217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,end,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_14,236,,0.9329208668510729,0.7717862290773321,0.9229920594615248,0.6981417825502361,35.119801039656004,27.3857696281356,22.305238694821703,16.427290973656866,12.089773391039072,22.665574745461846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,end,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_14,237,,0.9365791992248481,0.7956997929945528,0.926680081303197,0.7293219231976038,34.22895933156001,27.15472692736936,21.441565055812024,15.42631938412558,11.661463224893717,21.98260678475214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,end,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_14,238,,0.9352917072630663,0.7801068643218556,0.9260029395836097,0.702330455844327,35.708781793463096,27.444761179256343,22.426583294925834,17.211951354989694,13.808900453545153,23.320195615236024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,end,14,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,end_14,,,,,,,,,,,,,5,"234,235,236,237,238",0.9357539670655277,0.0017302837968422285,,0.9336058803935811,0.9379020537374744,0.0021480866719466615,0.7868012145802185,0.010387087114990343,,0.7739060100867245,0.7996964190737124,0.012895204493493937,0.9325643448846641,0.010251478365405275,,0.9198374938994875,0.9452911958698407,0.012726850985176598,0.755359977819979,0.06440118572596977,,0.6754081635754101,0.8353117920645479,0.0799518142445689,34.80525078279733,0.8026798819096743,,33.808751850473854,35.801749715120806,0.9964989323234763,27.355389148688467,0.3756894000870943,,26.888983929734486,27.821794367642447,0.4664052189539804,21.65697493752906,0.6737404509438732,,20.820549788276026,22.493400086782096,0.8364251492530341,16.377928192815084,0.6374461110263276,,15.586561194130335,17.16929519149983,0.791366998684749,12.59743108882553,0.8140325591600824,,11.58683820570796,13.608023971943101,1.010592883117571,22.558594830131096,0.49160510157533016,,21.948284331655543,23.168905328606648,0.6103104984755521
8,8,middle,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_16,234,,0.9442562812872253,0.8212177434187194,0.9409266544207844,0.8068702889322634,34.29247590329966,27.465726919815513,21.477689897234338,16.215233196792088,12.610338717428634,22.412292926914045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,middle,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_16,235,,0.9376825524206572,0.7966260019621981,0.944481794887965,0.8366945764607738,34.64773861960192,26.35658381404787,19.405904305579117,15.158317635847837,11.187583143293917,21.351225503674133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,middle,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_16,236,,0.9283981582045185,0.7480223734989225,0.9436555298994824,0.8363015997656986,32.81906166661263,26.134291550634416,21.08236608414989,16.28746900319671,11.93818757919783,21.652275176758295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,middle,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_16,237,,0.9295209434586279,0.7519321265425004,0.931798335651017,0.7506291776556852,34.52401368858297,27.563335060197797,21.423601931764903,16.4656969007589,12.735055590441464,22.54234063434921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,middle,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_16,238,,0.9396473537408794,0.7933844462690293,0.9189909466839885,0.6736388685171645,32.87039996763384,26.8920229671767,22.320267270293844,16.8119403901439,12.098003520634178,22.198526823176493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
