experiment,ablation_type,variant,seed,checkpoint,branch1_auc,branch1_ap,branch2_auc,branch2_ap,mAP@0.1,mAP@0.2,mAP@0.3,mAP@0.4,mAP@0.5,average_mAP,seed_count,seeds,branch1_auc_mean,branch1_auc_std,branch1_auc_variance,branch1_auc_ci95_low,branch1_auc_ci95_high,branch1_auc_ci95_half_width,branch1_ap_mean,branch1_ap_std,branch1_ap_variance,branch1_ap_ci95_low,branch1_ap_ci95_high,branch1_ap_ci95_half_width,branch2_auc_mean,branch2_auc_std,branch2_auc_variance,branch2_auc_ci95_low,branch2_auc_ci95_high,branch2_auc_ci95_half_width,branch2_ap_mean,branch2_ap_std,branch2_ap_variance,branch2_ap_ci95_low,branch2_ap_ci95_high,branch2_ap_ci95_half_width,mAP@0.1_mean,mAP@0.1_std,mAP@0.1_variance,mAP@0.1_ci95_low,mAP@0.1_ci95_high,mAP@0.1_ci95_half_width,mAP@0.2_mean,mAP@0.2_std,mAP@0.2_variance,mAP@0.2_ci95_low,mAP@0.2_ci95_high,mAP@0.2_ci95_half_width,mAP@0.3_mean,mAP@0.3_std,mAP@0.3_variance,mAP@0.3_ci95_low,mAP@0.3_ci95_high,mAP@0.3_ci95_half_width,mAP@0.4_mean,mAP@0.4_std,mAP@0.4_variance,mAP@0.4_ci95_low,mAP@0.4_ci95_high,mAP@0.4_ci95_half_width,mAP@0.5_mean,mAP@0.5_std,mAP@0.5_variance,mAP@0.5_ci95_low,mAP@0.5_ci95_high,mAP@0.5_ci95_half_width,average_mAP_mean,average_mAP_std,average_mAP_variance,average_mAP_ci95_low,average_mAP_ci95_high,average_mAP_ci95_half_width
xd_ablation,adapter_train,global_tf,238,,0.9329461991683865,0.803615634099877,0.9336095661309425,0.8165435681007633,30.243860829643012,23.31705773132225,18.448854803343277,12.765047926088913,9.40754108218793,18.836472474517077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train_summary,global_tf,,,,,,,,,,,,,5,"234,235,236,237,238",0.9274167599938998,0.004542300884875671,2.0632497328742307e-05,0.9217776526933634,0.9330558672944362,0.005639107300536459,0.7844046739425992,0.016482771164217074,0.0002716817452519459,0.7639418914099197,0.8048674564752786,0.020462782532679462,0.9288102625204272,0.0035641392869744343,1.270308885695463e-05,0.9243855085504232,0.9332350164904312,0.0044247539700040086,0.7928368159357623,0.017465529822375897,0.00030504473197630187,0.7711539729834084,0.8145196588881162,0.02168284295235387,29.996073044889247,0.9304838394613051,0.8658001754986518,28.84090997993058,31.151236109847915,1.1551630649586662,23.11156332417535,0.39514275458013254,0.15613779649717485,22.621007447631317,23.602119200719383,0.4905558765440309,17.67446205162764,0.876952494771326,0.7690456780856526,16.585756274351944,18.763167828903335,1.0887057772756954,13.09748935470413,0.4420141393747099,0.19537649940716545,12.548744297196455,13.646234412211806,0.5487450575076758,9.564290722992387,0.6140917924956666,0.3771087296105408,8.801917291986921,10.326664153997854,0.7623734310054671,18.68877569967775,0.599650769313311,0.35958104513804573,17.9443302926669,19.433221106688595,0.7444454070108464
xd_ablation,adapter_train,local_tf,234,,0.9289113097493775,0.7797881807332212,0.9333897480963211,0.8018118017689675,32.56265476957332,24.215100122291773,19.70510092815725,14.578087184164332,10.964662155045026,20.405121031846342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,local_tf,235,,0.9259407736083394,0.7790718444611602,0.9292944957361147,0.7952684938192189,28.956751701468992,23.542722502101164,18.29467455819975,13.664330664551386,9.369891227676927,18.765674130799646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,local_tf,236,,0.9228203741459311,0.7611275743290509,0.9302224430107249,0.7901820093174308,34.64001610665721,28.785142512778233,21.360019906548462,16.763259479156936,12.418929002194277,22.793473401467022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,local_tf,237,,0.9303815906750257,0.7873364528192892,0.9365076994376766,0.8174947109855308,33.1737027359706,26.041547513771217,20.372817817288272,15.84914976400644,11.439941711113894,21.375431908430084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,local_tf,238,,0.9263554996171128,0.76889415991066,0.933678717166248,0.8071271600754287,31.54672865730486,25.405206943092146,20.315744226774942,14.770900452172937,10.589613588105776,20.525638773490133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train_summary,local_tf,,,,,,,,,,,,,5,"234,235,236,237,238",0.9268819095591573,0.002916553928128511,8.506286815681847e-06,0.9232611101085353,0.9305027090097793,0.0036207994506220267,0.7752436424506763,0.010260644828495945,0.00010528083229654057,0.7625054116229387,0.787981873278414,0.012738230827737623,0.932618620689417,0.002899777995858584,8.408712425265626e-06,0.9290186479705625,0.9362185934082715,0.0035999727188545123,0.8023768351933154,0.010614580926241811,0.00011266932823973647,0.7891992051088337,0.8155544652777971,0.013177630084481648,32.175970794194996,2.119895637769133,4.4939575150326,29.544194681097082,34.80774690729291,2.6317761130979154,25.597943918806905,2.0327542034104913,4.13208965148302,23.074350841383097,28.121536996230713,2.5235930774238073,20.009671487393735,1.1272726294601818,1.2707435811300722,18.61020203884842,21.40914093593905,1.3994694485453132,15.125145508810405,1.2006604350638228,1.4415854803276482,13.634567672503332,16.61572334511748,1.490577836307074,10.95660753682718,1.1207602412093944,1.2561035182757398,9.565222989978102,12.347992083676258,1.3913845468490778,20.773067849206644,1.4723379880367211,2.16777915101602,18.945211855597737,22.60092384281555,1.827855993608907
xd_ablation,adapter_train,only_gcn,234,,0.9331025034408803,0.7865833400963648,0.9325781419371488,0.7876195551967866,36.70969919478583,31.638374364049593,25.001578590086254,18.810591142189022,13.383622528969777,25.108773164016096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,only_gcn,235,,0.9275260623176251,0.7568839702793381,0.933082799332271,0.792917615429422,35.949876263065164,31.043971777597797,24.20780855957762,18.874893293829228,13.951483742275187,24.805606727268998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
